BusinessUnit,LineNumber,EntryTime,EntryDate,BatchQty,BuyerName,ProductType,StyleSubCat,PoNumber,GarmentsNumber,OperatorId,MachineId,UserID,DefectName,DefectCount,Color,DefectPos,SMV,Size,TabId,StyleCat,DefectID,ModuleName
Unit-3,Line-6,10:03:54,17/02/2021,48,M&S,NULL,KC-5024L-HILEG,2011833308,8.08562E+23,0,0,80856,na,0,SU21 T61 KPKS Core Mono Mini,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:03:54,17/02/2021,48,M&S,NULL,KC-5024L-HILEG,2011833308,8.08562E+23,0,0,80856,na,0,SU21 T61 KPKS Core Mono Mini,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:03:54,17/02/2021,48,M&S,NULL,KC-5024L-HILEG,2011833308,8.08562E+23,0,0,80856,na,0,SU21 T61 KPKS Core Mono Mini,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:03:54,17/02/2021,48,M&S,NULL,KC-5024L-HILEG,2011833308,8.08562E+23,0,0,80856,na,0,SU21 T61 KPKS Core Mono Mini,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:03:54,17/02/2021,48,M&S,NULL,KC-5024L-HILEG,2011833308,8.08562E+23,0,0,80856,na,0,SU21 T61 KPKS Core Mono Mini,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:03:54,17/02/2021,48,M&S,NULL,KC-5024L-HILEG,2011833308,8.08562E+23,0,0,80856,na,0,SU21 T61 KPKS Core Mono Mini,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:03:54,17/02/2021,48,M&S,NULL,KC-5024L-HILEG,2011833308,8.08562E+23,0,0,80856,na,0,SU21 T61 KPKS Core Mono Mini,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:03:54,17/02/2021,48,M&S,NULL,KC-5024L-HILEG,2011833308,8.08562E+23,0,0,80856,na,0,SU21 T61 KPKS Core Mono Mini,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:03:54,17/02/2021,48,M&S,NULL,KC-5024L-HILEG,2011833308,8.08562E+23,0,0,80856,na,0,SU21 T61 KPKS Core Mono Mini,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:03:54,17/02/2021,48,M&S,NULL,KC-5024L-HILEG,2011833308,8.08562E+23,0,0,80856,na,0,SU21 T61 KPKS Core Mono Mini,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:03:54,17/02/2021,48,M&S,NULL,KC-5024L-HILEG,2011833308,8.08562E+23,0,0,80856,na,0,SU21 T61 KPKS Core Mono Mini,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:03:54,17/02/2021,48,M&S,NULL,KC-5024L-HILEG,2011833308,8.08562E+23,0,0,80856,na,0,SU21 T61 KPKS Core Mono Mini,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:05:26,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:06:57,17/02/2021,16,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,4.98582E+23,0,0,49858,na,0,Black,na,2.72,14,97198A011FF5421CA78DF64DA9D382BA,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:24,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-3,10:08:25,17/02/2021,33,M&S,NULL,KC.5022L BLACK Lace HL,2011832678,5.05152E+23,0,0,50515,na,0,Black,na,2.72,12,1687FB50B627434C81D985F827F0ECBC,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:06,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:07,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:07,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:07,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:07,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:07,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:07,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:07,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:07,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:07,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:07,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
Unit-3,Line-6,10:13:07,17/02/2021,37,M&S,NULL,KC-5024L-HILEG,2011833308...,8.08562E+23,0,0,80856,na,0,Black,na,0,18,23E370AC90814AA789A25A79C91BEB61,na,NULL,NULL
